
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: lvis                    
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 9                       
|                nshot: 5                       
|             img_size: 1024                    
| use_original_imgsize: False                   
|             log_root: output/lvis_5shot/fold9 
|            visualize: 0                       
|          dinov2_size: vit_large               
|             sam_size: vit_h                   
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|     use_semantic_sam: False                   
| semantic_sam_weights: models/swint_only_sam_many2many.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.9                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.85                    
|       box_nms_thresh: 0.65                    
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 1                       
|     multimask_output: 1                       
|          num_centers: 8                       
|              use_box: False                   
| use_points_or_centers: True                    
|         sample_range: (1, 6)                  
| max_sample_iterations: 64                      
|                alpha: 1.0                     
|                 beta: 0.0                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.02                    
|      coverage_filter: 0.0                     
|     use_score_filter: True                    
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.0                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 1
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0001/2300] mIoU:  0.64  |  FB-IoU: 69.90 |  0: 43.49    |  1:  0.00    |  2:  0.00    |  3:  0.00    |  4:  0.00    |  5:  0.00    |  6:  0.00    |  7:  0.00    |  8:  0.00    |  9:  0.00    |  10:  0.00    |  11:  0.00    |  12:  0.00    |  13:  0.00    |  14:  0.00    |  15:  0.00    |  16:  0.00    |  17:  0.00    |  18:  0.00    |  19:  0.00   
[Batch: 0216/2300] mIoU: 51.73  |  FB-IoU: 73.85 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 65.73    |  13: 59.43    |  14: 47.47    |  15:  8.38    |  16: 82.17    |  17: 33.26    |  18: 59.94    |  19: 62.78   
[Batch: 0217/2300] mIoU: 51.74  |  FB-IoU: 73.86 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.43    |  14: 47.47    |  15:  8.38    |  16: 82.17    |  17: 33.26    |  18: 59.94    |  19: 62.78   
[Batch: 0218/2300] mIoU: 51.75  |  FB-IoU: 73.88 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 47.47    |  15:  8.38    |  16: 82.17    |  17: 33.26    |  18: 59.94    |  19: 62.78   
[Batch: 0219/2300] mIoU: 51.78  |  FB-IoU: 73.91 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  8.38    |  16: 82.17    |  17: 33.26    |  18: 59.94    |  19: 62.78   
[Batch: 0220/2300] mIoU: 51.77  |  FB-IoU: 73.91 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 82.17    |  17: 33.26    |  18: 59.94    |  19: 62.78   
[Batch: 0221/2300] mIoU: 51.75  |  FB-IoU: 73.92 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 33.26    |  18: 59.94    |  19: 62.78   
[Batch: 0222/2300] mIoU: 51.73  |  FB-IoU: 73.93 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 59.94    |  19: 62.78   
[Batch: 0223/2300] mIoU: 52.05  |  FB-IoU: 74.03 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 62.78   
[Batch: 0224/2300] mIoU: 52.19  |  FB-IoU: 74.41 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0225/2300] mIoU: 52.16  |  FB-IoU: 74.41 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0226/2300] mIoU: 51.89  |  FB-IoU: 74.38 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0227/2300] mIoU: 51.88  |  FB-IoU: 74.39 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0228/2300] mIoU: 51.89  |  FB-IoU: 74.36 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0229/2300] mIoU: 51.86  |  FB-IoU: 74.36 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0230/2300] mIoU: 51.86  |  FB-IoU: 74.37 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0231/2300] mIoU: 51.79  |  FB-IoU: 74.36 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0232/2300] mIoU: 51.80  |  FB-IoU: 74.40 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0233/2300] mIoU: 51.79  |  FB-IoU: 74.65 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0234/2300] mIoU: 51.80  |  FB-IoU: 74.65 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0235/2300] mIoU: 51.90  |  FB-IoU: 74.70 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0236/2300] mIoU: 51.78  |  FB-IoU: 74.49 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0237/2300] mIoU: 51.78  |  FB-IoU: 74.53 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0238/2300] mIoU: 51.77  |  FB-IoU: 74.69 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0239/2300] mIoU: 51.81  |  FB-IoU: 74.71 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0240/2300] mIoU: 51.67  |  FB-IoU: 74.59 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0241/2300] mIoU: 51.14  |  FB-IoU: 74.36 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0242/2300] mIoU: 50.88  |  FB-IoU: 74.20 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0243/2300] mIoU: 50.86  |  FB-IoU: 74.21 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0244/2300] mIoU: 51.31  |  FB-IoU: 74.26 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0245/2300] mIoU: 51.28  |  FB-IoU: 74.26 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0246/2300] mIoU: 51.29  |  FB-IoU: 74.27 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0247/2300] mIoU: 51.28  |  FB-IoU: 74.27 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0248/2300] mIoU: 51.20  |  FB-IoU: 74.39 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0249/2300] mIoU: 51.27  |  FB-IoU: 74.41 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0250/2300] mIoU: 51.45  |  FB-IoU: 74.63 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0251/2300] mIoU: 51.41  |  FB-IoU: 74.62 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0252/2300] mIoU: 51.36  |  FB-IoU: 74.58 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0253/2300] mIoU: 51.46  |  FB-IoU: 74.66 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0254/2300] mIoU: 51.45  |  FB-IoU: 74.35 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0255/2300] mIoU: 51.38  |  FB-IoU: 74.44 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0256/2300] mIoU: 51.29  |  FB-IoU: 73.46 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0257/2300] mIoU: 51.40  |  FB-IoU: 73.49 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0258/2300] mIoU: 51.55  |  FB-IoU: 73.61 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0259/2300] mIoU: 51.60  |  FB-IoU: 73.65 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0260/2300] mIoU: 51.58  |  FB-IoU: 73.56 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0261/2300] mIoU: 51.64  |  FB-IoU: 73.56 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0262/2300] mIoU: 51.93  |  FB-IoU: 73.68 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0263/2300] mIoU: 52.01  |  FB-IoU: 73.70 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0264/2300] mIoU: 52.06  |  FB-IoU: 73.97 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0265/2300] mIoU: 52.12  |  FB-IoU: 74.02 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0266/2300] mIoU: 52.14  |  FB-IoU: 74.03 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0267/2300] mIoU: 51.98  |  FB-IoU: 73.77 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0268/2300] mIoU: 51.84  |  FB-IoU: 73.47 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0269/2300] mIoU: 52.15  |  FB-IoU: 73.69 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0270/2300] mIoU: 52.11  |  FB-IoU: 73.68 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0271/2300] mIoU: 52.32  |  FB-IoU: 73.84 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0272/2300] mIoU: 52.33  |  FB-IoU: 73.84 |  0: 40.37    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0273/2300] mIoU: 52.27  |  FB-IoU: 73.81 |  0: 36.59    |  1: 49.16    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0274/2300] mIoU: 52.41  |  FB-IoU: 73.84 |  0: 36.59    |  1: 58.69    |  2: 82.47    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
[Batch: 0275/2300] mIoU: 52.40  |  FB-IoU: 73.90 |  0: 36.59    |  1: 58.69    |  2: 81.62    |  3: 58.40    |  4: 91.60    |  5:  7.41    |  6: 66.39    |  7: 51.41    |  8: 53.52    |  9: 51.88    |  10: 64.63    |  11: 93.69    |  12: 66.00    |  13: 59.92    |  14: 49.87    |  15:  7.67    |  16: 80.60    |  17: 32.35    |  18: 81.35    |  19: 72.36   
